"","X","Island_Name","RasterAddress_1km","DepthBin_5m","Depth_m_mn","Longitude_mn","Latitude_mn","Longitude_ras","Latitude_ras","AreaSurveyed_m2_sum","PercentLiveCoralCover_mean","PercentLiveCoralCover_sd","PercentLiveCoralCover_N","PctCoralUnbleached_mean","PctCoralUnbleached_sd","PctCoralUnbleached_N","PctCoralPartialBleached_mean","PctCoralPartialBleached_sd","PctCoralPartialBleached_N","PctCoralFullyBleached_mean","PctCoralFullyBleached_sd","PctCoralFullyBleached_N","PctAffected_mean","PctAffected_sd","PctAffected_N","DHW_v2_20151101","DHW_v3_20151101","DHW_MUR_20141101","DHW_MUR_20151101","Prop_BleachResTaxa","rownum","Fishing_Aquarium_AnnAvg_NumHa","LBSP_AgGolf_runoff_01","LBSP_Urban_runoff_01","MarineDebris_State2015only","ShipBased_Shipping","TourRec_DirectHuman_10yrAvgPUD","OTP_MHI_Fishing_All_Combined_Total","OTP_MHI_Fishing_Commercial_Line","OTP_MHI_Fishing_Commercial_Net","OTP_MHI_Fishing_Commercial_Spear","OTP_MHI_Fishing_Commercial_Total","OTP_MHI_Fishing_NonCommercial_BoatBased_Line","OTP_MHI_Fishing_NonCommercial_BoatBased_Net","OTP_MHI_Fishing_NonCommercial_BoatBased_Spear","OTP_MHI_Fishing_NonCommercial_BoatBased_Total","OTP_MHI_Fishing_NonCommercial_ShoreBased_Line","OTP_MHI_Fishing_NonCommercial_ShoreBased_Net","OTP_MHI_Fishing_NonCommercial_ShoreBased_Spear","OTP_MHI_Fishing_NonCommercial_ShoreBased_Total","OTP_MHI_Fishing_NonCommercial_Total","OTP_MHI_HabitatModification","OTP_MHI_Invasive_Algae","OTP_MHI_Invasive_Fish","OTP_MHI_NewDevelopment","OTP_MHI_OSDS_NitrogenFlux","OTP_MHI_OSDS_PhosphorusFlux","OTP_MHI_OSDS_TotalEffluent","OTP_MHI_Sedimentation","WaveEnergy_MN1979.2012","K490.LT.mn","K490.LT.mx","K490.LT.mi","K490.LT.sd","K490.LT.rng","K490.LT.wk_rng","K490.LT.sum_wk_rng","K490.2014.mn","K490.2014.mx","K490.2014.mi","K490.2014.sd","K490.2014.rng","K490.2014.wk_rng","K490.2015.mn","K490.2015.mx","K490.2015.mi","K490.2015.sd","K490.2015.rng","K490.2015.wk_rng","PAR.LT.mn","PAR.LT.mx","PAR.LT.mi","PAR.LT.sd","PAR.LT.rng","PAR.LT.wk_rng","PAR.LT.sum_wk_rng","PAR.2014.mn","PAR.2014.mx","PAR.2014.mi","PAR.2014.sd","PAR.2014.rng","PAR.2014.wk_rng","PAR.2015.mn","PAR.2015.mx","PAR.2015.mi","PAR.2015.sd","PAR.2015.rng","PAR.2015.wk_rng","optional"
"105",105,"Lanai",17517,"(10,15]",14.0208,-156.80301,20.8144015564202,-156.806958361489,20.81291,0,NA,NA,1,63.93,NA,1,6.56,NA,1,29.51,NA,1,36.07,NA,1,9.74999978207052,9.82271099090576,3.55503279027767,13.1381209920121,8.56308149381817,105,0.012559462338686,0.00832846870696408,0.00708062905062965,18.6123232212317,16.8038272857666,0.900000035762787,3.79747862823244,0.00296651828102767,0.00102741026785225,0.000588856404647231,0.00458278506994247,0.0961825732951721,0.060205325205061,0.260727888506668,0.417115792280031,4.82447242736816,1.37001013755798,0.553535284161425,3.3762913941924,3.79289579576594,0,0,1,0.000362030315954949,0,0,0,2.50704371538526,37916.4563645882,0.0315999984741211,0.0315999984741211,0.0315999984741211,0.00549688238993851,0,0.00212909302912479,0,0.0270236557441168,0.0393918007612228,0.0195039998739958,0.00424746807170192,0.0210800003260374,0.00212909302912479,0.0287615076374652,0.0428100801259279,0.0192900001257658,0.00580552833459289,0.0300289988517761,0.00212909302912479,44.7117885449259,60.3783625793457,10.4131295013428,11.9996114697447,59.4968018531799,15.0763257092161,41.5304803206907,43.25641925562,60.3772711181641,9.26041031837463,13.1765070364749,57.572336435318,19.0719876784199,44.8890784428037,60.373433380127,12.2898436069489,11.6642778514615,50.9486684799194,16.0197993224522,TRUE
"106",106,"Lanai",17752,"(10,15]",11.8872,-156.80415,20.8053763424125,-156.806958361489,20.80447,0,NA,NA,1,68.82,NA,1,6.08,NA,1,25.1,NA,1,31.18,NA,1,9.74999978207052,9.82271099090576,3.55503279027767,13.1381209920121,8.56308149381817,106,0.012559462338686,0.00538420651852374,0.00571753880191266,33.2397488722514,18.7521457672119,1.39999997615814,2.25129002864479,0.00296651828102767,0.00102741026785225,0.000588856404647231,0.00458278506994247,0.0933746688210727,0.056426839609263,0.255384175117042,0.405185687479636,4.82447242736816,1.37001013755798,0.556036671093415,1.84203289936163,2.24670724117832,0,0,1,0.000216206237650569,0,0,0,5.73512223377584,38121.0122566471,0.0315999984741211,0.0315999984741211,0.0315999984741211,0.00538779668494364,0,0.00140620284134435,0,0.0269671678402629,0.036451899856329,0.019167999997735,0.00392514149369938,0.0182399991899729,0.00140620284134435,0.0294131704939724,0.041729039978236,0.0215999997872859,0.00495596701830277,0.0241144997999072,0.00140620284134435,44.7117885449259,60.3783625793457,10.4131295013428,11.9996114697447,59.4968018531799,15.0763257092161,41.5304803206907,43.25641925562,60.3772711181641,9.26041031837463,13.1765070364749,57.572336435318,19.0719876784199,44.8890784428037,60.373433380127,12.2898436069489,11.6642778514615,50.9486684799194,16.0197993224522,TRUE
"107",107,"Lanai",17752,"(5,10]",9.225653934996,-156.80512295,20.8053763424125,-156.806958361489,20.80373335,4066.6,66.25,8.83883476483184,2,85.5,0.707106781186548,2,10,0,2,4.5,0.707106781186548,2,14.5,0.707106781186548,2,9.74999978207052,9.82271099090576,3.73713980900908,13.1001896741584,8.56308149381817,107,0.012559462338686,0.00542245652853591,0.00581251812817718,33.5495234904624,19.635274887085,1.39999997615814,5.29120648990606,0.00296651828102767,0.00102741026785225,0.000588856404647231,0.00458278506994247,0.0932864947624747,0.0564836219952718,0.254593742507418,0.404363858978267,4.82447242736816,1.37001013755798,0.574554908654308,4.8827705294276,5.28662364427871,0,0,1,0.000226830507820757,0,0,0,5.91899609345051,38121.0122566471,0.0315999984741211,0.0315999984741211,0.0315999984741211,0.00538779668494364,0,0.00140620284134435,0,0.0269671678402629,0.036451899856329,0.019167999997735,0.00392514149369938,0.0182399991899729,0.00140620284134435,0.0294131704939724,0.041729039978236,0.0215999997872859,0.00495596701830277,0.0241144997999072,0.00140620284134435,44.7117885449259,60.3783625793457,10.4131295013428,11.9996114697447,59.4968018531799,15.0763257092161,41.5304803206907,43.25641925562,60.3772711181641,9.26041031837463,13.1765070364749,57.572336435318,19.0719876784199,44.8890784428037,60.373433380127,12.2898436069489,11.6642778514615,50.9486684799194,16.0197993224522,TRUE
"108",108,"Lanai",17987,"(10,15]",10.104442898268,-156.8084992,20.7963511284047,-156.806958361489,20.796524055,3501.4,67.5,14.142135623731,2,70,10.6066017177982,2,13.75,5.30330085889911,2,16.25,5.30330085889911,2,30,10.6066017177982,2,8.08999981917441,9.96286773681641,3.9716250058904,13.2391558880081,6.35086961906281,108,0.012559462338686,0.00194304064140275,0.00390214580086999,38,18.8156719207764,1.50834497727217,0.923967860447086,0.00296651828102767,0.00102741026785225,0.000588856404647231,0.00458278506994248,0.0898168330706863,0.0524016499165017,0.246333461160356,0.388551950953633,4.6790495844412,1.37001013755798,0.530122794354418,0.530122794354418,0.919385097728885,0,0,1,2.84746489611413e-05,0,0,0,2.56368536167039,36740.3151881176,0.0315999984741211,0.0315999984741211,0.0315999984741211,0.00527871097994877,0,0.000683312653563917,0,0.026910679936409,0.0335119989514351,0.0188320001214743,0.00360281491569684,0.0153999980539083,0.000683312653563917,0.0300648333504796,0.040647999830544,0.023909999448806,0.00410640570201265,0.0182000007480383,0.000683312653563917,44.7117885449259,60.3783625793457,10.4131295013428,11.9996114697447,59.4968018531799,15.0763257092161,41.5304803206907,43.25641925562,60.3772711181641,9.26041031837463,13.1765070364749,57.572336435318,19.0719876784199,44.8890784428037,60.373433380127,12.2898436069489,11.6642778514615,50.9486684799194,16.0197993224522,TRUE
"109",109,"Lanai",17987,"(5,10]",9.661959277776,-156.808639675,20.7963511284047,-156.806958361489,20.796553625,8029,61.25,9.24211375534118,4,78.75,1.44337567297406,4,10,2.04124145231932,4,11.25,1.44337567297406,4,21.25,1.44337567297406,4,8.08999981917441,9.96286773681641,3.9716250058904,13.2391558880081,6.35086961906281,109,0.012559462338686,0.00194304064140275,0.00390214580086999,38,18.8156719207764,1.50834497727217,0.923967860447086,0.00296651828102767,0.00102741026785225,0.000588856404647231,0.00458278506994248,0.0898168330706863,0.0524016499165017,0.246333461160356,0.388551950953633,4.6790495844412,1.37001013755798,0.530122794354418,0.530122794354418,0.919385097728885,0,0,1,2.84746489611413e-05,0,0,0,2.56368536167039,36740.3151881176,0.0315999984741211,0.0315999984741211,0.0315999984741211,0.00527871097994877,0,0.000683312653563917,0,0.026910679936409,0.0335119989514351,0.0188320001214743,0.00360281491569684,0.0153999980539083,0.000683312653563917,0.0300648333504796,0.040647999830544,0.023909999448806,0.00410640570201265,0.0182000007480383,0.000683312653563917,44.7117885449259,60.3783625793457,10.4131295013428,11.9996114697447,59.4968018531799,15.0763257092161,41.5304803206907,43.25641925562,60.3772711181641,9.26041031837463,13.1765070364749,57.572336435318,19.0719876784199,44.8890784428037,60.373433380127,12.2898436069489,11.6642778514615,50.9486684799194,16.0197993224522,TRUE
"110",110,"Lanai",18221,"(5,10]",9.735033050856,-156.811779,20.7873259143969,-156.815972360213,20.79114614,2412.7,70,NA,1,65,NA,1,15,NA,1,20,NA,1,35,NA,1,8.08999981917441,9.96286773681641,4.0807615224033,13.0842724563128,7.50374735335822,110,0.012559462338686,0,0.00260505677283731,29.7874003542121,18.4860687255859,1.10000002384186,0.695962168152345,0.00296651828102767,0.00102741026785225,0.000588856404647231,0.00458278506994247,0.0865792366370835,0.0484619176653893,0.239171914211526,0.374213074512205,4.82447242736816,1.37001013755798,0.31791838444158,0.31791838444158,0.691379405434144,0,0,1,0,0,0,0,6.99535104200401,35584.3593024118,0.0290673129621052,0.0441099995747209,0.020309000890702,0.00527871097994877,0.0416000001132488,0.000683312653563917,0.0049404831815686,0.026910679936409,0.0335119989514351,0.0188320001214743,0.00360281491569684,0.0153999980539083,0.000683312653563917,0.0300648333504796,0.040647999830544,0.023909999448806,0.00410640570201265,0.0182000007480383,0.000683312653563917,44.932945078304,60.4966094207764,11.2929186058044,11.7494153222702,59.9183422923088,14.9022988600281,40.5189313229762,43.3247780055821,60.4829804992676,7.30394817829132,12.977303824794,59.7370068430901,19.3050561569772,45.4442966592723,60.4036545944214,10.6712455558777,11.2187743439545,50.7954740524292,14.1810444525953,TRUE
"111",111,"Lanai",18455,"(10,15]",10.119885521688,-156.8208872,20.7783007003891,-156.824986358936,20.78019019,2189.6,22.5,NA,1,57.5,NA,1,27.5,NA,1,15,NA,1,42.5,NA,1,8.08999981917441,9.96286773681641,4.5264578051535,12.9357738866742,7.02066103928798,111,0.012559462338686,0,0.00287818106737099,71.0812096138261,28.8006229400635,0.900000035762787,0.831782005933789,0.00296651828102767,0.00102741026785225,0.000588856404647231,0.00458278506994247,0.0816934378835955,0.0437501180725801,0.224813029553408,0.350256584529748,4.69124212239714,1.37001013755798,0.476294730022774,0.476294730022774,0.827199243215588,0,0,1,0,0,0,0,7.94651811478941,30394.3415724118,0.0290673129621052,0.0441099995747209,0.020309000890702,0.00527871097994877,0.0416000001132488,0.000683312653563917,0.0049404831815686,0.026910679936409,0.0335119989514351,0.0188320001214743,0.00360281491569684,0.0153999980539083,0.000683312653563917,0.0300648333504796,0.040647999830544,0.023909999448806,0.00410640570201265,0.0182000007480383,0.000683312653563917,44.932945078304,60.4966094207764,11.2929186058044,11.7494153222702,59.9183422923088,14.9022988600281,40.5189313229762,43.3247780055821,60.4829804992676,7.30394817829132,12.977303824794,59.7370068430901,19.3050561569772,45.4442966592723,60.4036545944214,10.6712455558777,11.2187743439545,50.7954740524292,14.1810444525953,TRUE
"112",112,"Lanai",18455,"(5,10]",9.19822975464,-156.822911566667,20.7783007003891,-156.824986358936,20.7768864233333,6451.7,46.6666666666667,12.5830573921179,3,64.1666666666667,3.81881307912987,3,25.8333333333333,1.44337567297406,3,10,2.5,3,35.8333333333333,3.81881307912987,3,8.08999981917441,9.96286773681641,4.5264578051535,12.9357738866742,5.3730089770394,112,0.012559462338686,0,0.00308361523156191,74.5800820463709,26.0155143737793,0.900000035762787,4.63892747077054,0.00296651828102767,0.00102741026785225,0.000588856404647231,0.00458278506994247,0.0811951444675331,0.0434768740478864,0.222734102017289,0.34740611633126,3.41550725540943,1.37001013755798,0.56772366561575,4.28629369788351,4.63434458884305,0,0,1,0,0,0,0,8.06294062347485,30394.3415724118,0.0290673129621052,0.0441099995747209,0.020309000890702,0.00527871097994877,0.0416000001132488,0.000683312653563917,0.0049404831815686,0.026910679936409,0.0335119989514351,0.0188320001214743,0.00360281491569684,0.0153999980539083,0.000683312653563917,0.0300648333504796,0.040647999830544,0.023909999448806,0.00410640570201265,0.0182000007480383,0.000683312653563917,44.932945078304,60.4966094207764,11.2929186058044,11.7494153222702,59.9183422923088,14.9022988600281,40.5189313229762,43.3247780055821,60.4829804992676,7.30394817829132,12.977303824794,59.7370068430901,19.3050561569772,45.4442966592723,60.4036545944214,10.6712455558777,11.2187743439545,50.7954740524292,14.1810444525953,TRUE
"113",113,"Lanai",18456,"(5,10]",8.837166902472,-156.8197491,20.7783007003891,-156.815972360213,20.78166144,1900.4,45,NA,1,75,NA,1,15,NA,1,10,NA,1,25,NA,1,8.08999981917441,9.96286773681641,4.5264578051535,12.9357738866742,7.38499861549124,113,0.012559462338686,0,0.00271716596736949,67.8086660715453,31.4567470550537,0.900000035762787,0.714485419980588,0.00296651828102767,0.00102741026785225,0.000588856404647231,0.00458278506994247,0.0821937213168236,0.0440244975946857,0.226901407109248,0.353119629780855,4.66562090990272,1.37001013755798,0.357566641127914,0.357566641127914,0.709902657262388,0,0,1,0,0,0,0,7.67155435829118,30888.3415707941,0.0290673129621052,0.0441099995747209,0.020309000890702,0.00527871097994877,0.0416000001132488,0.000683312653563917,0.0049404831815686,0.026910679936409,0.0335119989514351,0.0188320001214743,0.00360281491569684,0.0153999980539083,0.000683312653563917,0.0300648333504796,0.040647999830544,0.023909999448806,0.00410640570201265,0.0182000007480383,0.000683312653563917,44.932945078304,60.4966094207764,11.2929186058044,11.7494153222702,59.9183422923088,14.9022988600281,40.5189313229762,43.3247780055821,60.4829804992676,7.30394817829132,12.977303824794,59.7370068430901,19.3050561569772,45.4442966592723,60.4036545944214,10.6712455558777,11.2187743439545,50.7954740524292,14.1810444525953,TRUE
"114",114,"Lanai",18689,"(5,10]",9.59411501316,-156.8295967,20.7692754863813,-156.83400035766,20.76516068,2080.9,45,NA,1,67.5,NA,1,12.5,NA,1,20,NA,1,32.5,NA,1,8.08999981917441,9.96286773681641,4.68116651262556,12.9476190294538,1.55662366905483,114,0.012559462338686,0,0.00319307554441672,62,17.6499633789062,1.39999997615814,5.29842846162063,0.00296651828102767,0.00102741026785225,0.000588856404647231,0.00458278506994247,0.076979639637361,0.0395675636679267,0.209979165719498,0.326526355531144,3.01529550552368,1.37001013755798,0.582141768481438,4.96744759279621,5.29384557969314,0,0,1,0,0,0,0,14.8982803783121,29791.2562712353,0.0290673129621052,0.0441099995747209,0.020309000890702,0.00527871097994877,0.0416000001132488,0.000683312653563917,0.0049404831815686,0.026910679936409,0.0335119989514351,0.0188320001214743,0.00360281491569684,0.0153999980539083,0.000683312653563917,0.0300648333504796,0.040647999830544,0.023909999448806,0.00410640570201265,0.0182000007480383,0.000683312653563917,44.932945078304,60.4966094207764,11.2929186058044,11.7494153222702,59.9183422923088,14.9022988600281,40.5189313229762,43.3247780055821,60.4829804992676,7.30394817829132,12.977303824794,59.7370068430901,19.3050561569772,45.4442966592723,60.4036545944214,10.6712455558777,11.2187743439545,50.7954740524292,14.1810444525953,TRUE
"115",115,"Lanai",18690,"(10,15]",10.365893727156,-156.82688535,20.7692754863813,-156.824986358936,20.768586175,4241.3,41.25,1.76776695296637,2,87.5,0,2,6.25,1.76776695296637,2,6.25,1.76776695296637,2,12.5,0,2,8.08999981917441,9.96286773681641,4.68116651262556,12.9476190294538,0.924987508482116,115,0.012559462338686,0,0.00312890832307455,61.9270347753322,34.0664710998535,1,3.74775138779491,0.00296651828102767,0.00102741026785225,0.000588856404647231,0.00458278506994247,0.0775602930549988,0.0398628033802276,0.212489268412786,0.329912360563089,3.01529550552368,1.26861355232047,0.554262393859438,3.41400421427263,3.74316851881683,0,0,1,0,0,0,0,13.3291707035717,29791.2562712353,0.0290673129621052,0.0441099995747209,0.020309000890702,0.00527871097994877,0.0416000001132488,0.000683312653563917,0.0049404831815686,0.026910679936409,0.0335119989514351,0.0188320001214743,0.00360281491569684,0.0153999980539083,0.000683312653563917,0.0300648333504796,0.040647999830544,0.023909999448806,0.00410640570201265,0.0182000007480383,0.000683312653563917,44.932945078304,60.4966094207764,11.2929186058044,11.7494153222702,59.9183422923088,14.9022988600281,40.5189313229762,43.3247780055821,60.4829804992676,7.30394817829132,12.977303824794,59.7370068430901,19.3050561569772,45.4442966592723,60.4036545944214,10.6712455558777,11.2187743439545,50.7954740524292,14.1810444525953,TRUE
"116",116,"Lanai",18690,"(5,10]",9.440918287296,-156.826524428571,20.7692754863813,-156.824986358936,20.7699152357143,14351.2,45.7142857142857,14.1946502330313,7,80.3571428571429,6.59364773673803,7,8.64285714285714,3.77176225075103,7,11,3.36650164612069,7,19.6428571428571,6.59364773673803,7,8.08999981917441,9.96286773681641,4.68116651262556,12.9476190294538,0.868852914423755,116,0.012559462338686,0,0.00306618863054229,60.9476629141151,34.0664710998535,1,1.22182763962737,0.00296651828102767,0.00102741026785225,0.000588856404647231,0.00458278506994247,0.0775602930549988,0.0398628033802276,0.212489268412786,0.329912360563089,2.69222353031991,1.28651765664606,0.472194946999943,0.886710379741337,1.21724486052136,0,0,1,0,0,0,0,12.2134676878299,29791.2562712353,0.0290673129621052,0.0441099995747209,0.020309000890702,0.00527871097994877,0.0416000001132488,0.000683312653563917,0.0049404831815686,0.026910679936409,0.0335119989514351,0.0188320001214743,0.00360281491569684,0.0153999980539083,0.000683312653563917,0.0300648333504796,0.040647999830544,0.023909999448806,0.00410640570201265,0.0182000007480383,0.000683312653563917,44.932945078304,60.4966094207764,11.2929186058044,11.7494153222702,59.9183422923088,14.9022988600281,40.5189313229762,43.3247780055821,60.4829804992676,7.30394817829132,12.977303824794,59.7370068430901,19.3050561569772,45.4442966592723,60.4036545944214,10.6712455558777,11.2187743439545,50.7954740524292,14.1810444525953,TRUE
"117",117,"Lanai",18923,"(10,15]",11.5824,-156.84244,20.7602502723735,-156.843014356383,20.75623,16.85,NA,NA,1,65.42,NA,1,11.21,NA,1,23.36,NA,1,34.58,NA,1,8.08999981917441,9.96286773681641,5.21304041544596,12.8867881411598,0.904761476976332,117,0.552576303482056,0,0.00319125814568061,53.4244731233831,0,2.57940946074303,0.93897601481003,0.0539729259908199,0.00102741026785225,0.00412356713786721,0.058096494525671,0.0709546004660342,0.0344722548798513,0.190442689045839,0.295869544512636,0.120611824095249,0.226744676890535,0.282942584637769,0.585599858942058,0.880879516251391,0,0,1,0,0,0,0,3.17677953996264,26735.5797803824,0.0279800704395826,0.0425527549535036,0.0194728956371546,0.00480254450700269,0.0400700001046062,0.00240204665418033,0.0075730603136591,0.0268970046937466,0.0335039992630482,0.0183473597466946,0.00354773789131983,0.015866500325501,0.00240204665418033,0.0293630167158941,0.0406809699349105,0.0214042097050697,0.00449705729201866,0.0201750006526709,0.00240204665418033,43.323939419222,60.6202072143555,10.84233045578,11.9053935675091,59.6530020236969,17.9248510420067,41.6745376266234,41.4601757188277,60.4689444732666,7.74435661315918,12.9085953484795,56.5440044403076,21.9481445348488,43.2520213525915,60.5295196533203,11.0564577102661,11.9699755223246,58.7789990901947,19.3027370155982,TRUE
"118",118,"Lanai",18924,"(10,15]",10.665926522568,-156.83249,20.7602502723735,-156.83400035766,20.76260172,4335.3,26.25,5.30330085889911,2,73.75,1.76776695296637,2,7.5,3.53553390593274,2,18.75,5.30330085889911,2,26.25,1.76776695296637,2,8.08999981917441,9.96286773681641,4.78312272291917,12.9076736575954,0.980625443391702,118,0.303116628618957,0,0.00292544440508984,59.3243489781765,26.9387226104736,1.80000007152557,0.379337473692235,0.00296651828102767,0.00102741026785225,0.000588856404647231,0.00458278506994247,0.0736443119107813,0.0363241611418384,0.200758053097234,0.310726531491994,0.869727851210587,0.623406801357492,0.0634434488285821,0.0634434488285821,0.374754682870644,0,0,1,0,0,0,0,9.73985401501463,28089.3327341176,0.0290673129621052,0.0441099995747209,0.020309000890702,0.00527871097994877,0.0416000001132488,0.000683312653563917,0.0049404831815686,0.026910679936409,0.0335119989514351,0.0188320001214743,0.00360281491569684,0.0153999980539083,0.000683312653563917,0.0300648333504796,0.040647999830544,0.023909999448806,0.00410640570201265,0.0182000007480383,0.000683312653563917,44.932945078304,60.4966094207764,11.2929186058044,11.7494153222702,59.9183422923088,14.9022988600281,40.5189313229762,43.3247780055821,60.4829804992676,7.30394817829132,12.977303824794,59.7370068430901,19.3050561569772,45.4442966592723,60.4036545944214,10.6712455558777,11.2187743439545,50.7954740524292,14.1810444525953,TRUE
"119",119,"Lanai",18924,"(5,10]",9.249180576792,-156.835105233333,20.7602502723735,-156.83400035766,20.7606663733333,7156.5,30.8333333333333,5.20416499866533,3,70.8333333333333,2.88675134594813,3,18.3333333333333,11.8145390656315,3,10.8333333333333,10.1036297108185,3,29.1666666666667,2.88675134594813,3,8.08999981917441,9.96286773681641,5.21304041544596,12.8867881411598,0.865620706945895,119,0.543399325461569,0,0.00316686367087439,62,26.7077617645264,1.80000007152557,0.816418000361713,0.0468818413697156,0.00102741026785225,0.00363215960603319,0.0506568362713824,0.0732308373753934,0.036117393013652,0.198830626885868,0.308178857627096,0.414719217929638,0.512689509332569,0.341761033581397,0.451377422159913,0.758867131271687,0,0,1,0,0,0,0,8.4252447317127,26723.2591918529,0.0290673129621052,0.0441099995747209,0.020309000890702,0.00527871097994877,0.0416000001132488,0.000683312653563917,0.0049404831815686,0.026910679936409,0.0335119989514351,0.0188320001214743,0.00360281491569684,0.0153999980539083,0.000683312653563917,0.0300648333504796,0.040647999830544,0.023909999448806,0.00410640570201265,0.0182000007480383,0.000683312653563917,43.323939419222,60.6202072143555,10.84233045578,11.9053935675091,59.6530020236969,17.9248510420067,41.6745376266234,41.4601757188277,60.4689444732666,7.74435661315918,12.9085953484795,56.5440044403076,21.9481445348488,43.2520213525915,60.5295196533203,11.0564577102661,11.9699755223246,58.7789990901947,19.3027370155982,TRUE
"120",120,"Lanai",19155,"(5,10]",9.010319911512,-156.867820575,20.7512250583658,-156.870056352553,20.74869714,7820.9,55.625,15.0519932234904,4,63.75,3.22748612183951,4,22.5,6.12372435695795,4,13.75,5.95119035711904,4,36.25,3.22748612183951,4,8.11999981850386,10.1939554214478,5.44619406745547,12.9100843974522,1.07786857597835,120,0.552576303482056,0.0198022070335548,0.0145206554754199,38.1121018672525,10.4054574966431,12.5999994277954,0.320201500435632,0.0539729259908199,0.00102741026785225,0.00412356713786721,0.058096494525671,0.0620474007988405,0.0278235359249066,0.159577118272879,0.2494480545602,0,0,0.0144124891826567,0.0144124891826567,0.26210500218467,0,0,1,0.00945469227476983,0,0,0,4.08331806562516,26641.8680142059,0.02689282791706,0.0409955103322863,0.0186367903836071,0.0043263780340566,0.0385400000959635,0.00412078065479674,0.0102056374457496,0.0268833294510841,0.0334959995746613,0.0178627193719149,0.00349266086694282,0.0163330025970936,0.00412078065479674,0.0286612000813087,0.0407139400392771,0.0188984199613333,0.00488770888202467,0.0221500005573034,0.00412078065479674,43.323939419222,60.6202072143555,10.84233045578,11.9053935675091,59.6530020236969,17.9248510420067,41.6745376266234,41.4601757188277,60.4689444732666,7.74435661315918,12.9085953484795,56.5440044403076,21.9481445348488,43.2520213525915,60.5295196533203,11.0564577102661,11.9699755223246,58.7789990901947,19.3027370155982,TRUE
"121",121,"Lanai",19156,"(5,10]",8.83689053574,-156.8622966,20.7512250583658,-156.86104235383,20.751929745,6652.6,0.325,0.320156211871642,4,55,31.091263510296,4,8.75,10.3077640640442,4,36.25,29.2617497767991,4,45,31.091263510296,4,8.11999981850386,10.1939554214478,5.44179952293089,12.9147207909888,1.02001948574675,121,0.552576303482056,0.00960838579663118,0.00856400114740981,13,40.7907905578613,4,0.341016642474357,0.0539729259908199,0.00102741026785225,0.00412356713786721,0.058096494525671,0.0633367981758245,0.0287531575555746,0.164055960061999,0.256145914553525,0,0.0330122970044613,0.0135458773552855,0.0259330815686083,0.282920144223396,0,0,1,0.000465377406358389,0,0,0,5.02527405540553,26656.9356618529,0.02689282791706,0.0409955103322863,0.0186367903836071,0.0043263780340566,0.0385400000959635,0.00412078065479674,0.0102056374457496,0.0268833294510841,0.0334959995746613,0.0178627193719149,0.00349266086694282,0.0163330025970936,0.00412078065479674,0.0286612000813087,0.0407139400392771,0.0188984199613333,0.00488770888202467,0.0221500005573034,0.00412078065479674,43.323939419222,60.6202072143555,10.84233045578,11.9053935675091,59.6530020236969,17.9248510420067,41.6745376266234,41.4601757188277,60.4689444732666,7.74435661315918,12.9085953484795,56.5440044403076,21.9481445348488,43.2520213525915,60.5295196533203,11.0564577102661,11.9699755223246,58.7789990901947,19.3027370155982,TRUE
"122",122,"Lanai",19389,"(10,15]",10.3632,-156.87962,20.742199844358,-156.879070351277,20.74078,15,NA,NA,1,34.16,NA,1,15.64,NA,1,50.21,NA,1,65.84,NA,1,8.11999981850386,10.1939554214478,5.50904997312105,13.3189613971081,2.52852642619571,122,0.411730717849053,0.0387013970512196,0.0253193332098055,43,69.5822219848633,44.7999992370606,0,0,0.00102741026785225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0273080486236944,0,0,0,6.27873736126393,26673.9150742059,0.0263248752110254,0.0385336004197597,0.0183200005441904,0.00489885061793612,0.0761500000953674,0.00220224244350737,0.00815953844441817,0.0261122501144807,0.035717001222074,0.0190554696135223,0.003622937861309,0.0191000010818243,0.00220224244350737,0.0274480000138283,0.0435860006138682,0.0183195000700653,0.00522705070669595,0.0297500006854534,0.00220224244350737,45.4300149869882,61.0316676330566,11.9639247894287,11.6318076704747,59.3620834350586,15.0164787745442,40.1452167773107,43.8611683089158,61.0046793746948,10.6698698997498,12.781016986504,57.2217984199524,18.169514017285,45.457186541064,60.8922179412842,12.9236728000641,11.1737053009846,52.990385055542,15.5824088330539,TRUE
