"","X","FILENAME","SEQ","Observation_IDnum","Dataset_Name","Dataset_IDnum","Organization_Name","Observer_Name","Island_Name","Region_Name","Site_Name","SiteID_InternalToYourProject","Depth_ft","Longitude_DD","Latitude_DD","ObservationDate","Bleaching_YNas10","AreaSurveyed_m2","PercentLiveCoralCover","PctCoralUnbleached","PctCoralPartialBleached","PctCoralFullyBleached","PctAffected","PctCoralBins","Comments_Observation","Other_1","Dataset_IDnum.1","Dataset_Name.1","DataAvailabilityCode_12345","DataProvidedNow_YNas10","UploadDate","InstitutionDataOwner","PublicMandate_YNas10","DataYear","Geographic_Area","Dataset_Description","TotalAreaSurveyed_m2","Method_Name_PercentLiveCoralCover","Method_Name_Bleaching","Method_Name_AreaSurveyed","Method_IDnum_PercentLiveCoralCover","Method_IDnum_Bleaching","Method_IDnum_AreaSurveyed","SupplierOfDataset","OwnerOfRecordForDataset","DataAuthors","DataManager","Comments_Dataset","CrossRefOther_Dataset_Name","CrossRefOther_Dataset_IDnum","Method_IDnum","Method_Name","Method.Purpose","Method.NARRATIVE","METHOD.NOTE","ObservationDate_R","ORG_OBS","IslandKB","Depth_m","DepthBin_5m","Year","RasterAddress_2km","Longitude_RAS_2km","Latitude_RAS_2km","RasterAddress_1km","Longitude_RAS_1km","Latitude_RAS_1km","RasterAddress_500m","Longitude_RAS_500m","Latitude_RAS_500m","RasterAddress_250m","Longitude_RAS_250m","Latitude_RAS_250m","coords.x1","coords.x2"
"228",338,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",453,"20151108408","NOAA_MHI_BLEACH_2172","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108408_LAN","20151108408_LAN",27.6756065,-156.9446562,20.73462425,"2015/11/08","Y",2248.4,22.5,65,25,10,35,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",9.9355248612,"(5,10]",2015,4894,-156.950914976695,20.7405906976744,19617,-156.94216834234,20.7331746303502,78713,-156.944421842021,20.7323860194175,314740,-156.94436197221,20.7335119805825,-156.9446562,20.73462425
"229",339,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",437,"20151108302","NOAA_MHI_BLEACH_2156","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108302_LAN","20151108302_LAN",21.99259999,-156.9476549,20.73451471,"2015/11/08","Y",2236.2,50,65,20,15,35,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",8.203344476952,"(5,10]",2015,4894,-156.950914976695,20.7405906976744,19616,-156.951182341064,20.7331746303502,78712,-156.948928841383,20.7323860194175,314739,-156.946613077099,20.7335119805825,-156.9476549,20.73451471
"230",340,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",443,"20151108308","NOAA_MHI_BLEACH_2162","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108308_LAN","20151108308_LAN",27.65457685,-156.9375937,20.73526101,"2015/11/08","Y",2219,5,62.5,17.5,20,37.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",9.92911502388,"(5,10]",2015,4895,-156.932963369068,20.7405906976744,19618,-156.933154343617,20.7331746303502,78245,-156.935407843298,20.7368898640777,313802,-156.937608657545,20.7357639029126,-156.9375937,20.73526101
"231",341,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",434,"20151108209","NOAA_MHI_BLEACH_2153","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108209_LAN","20151108209_LAN",22.81716651,-156.9107364,20.73612625,"2015/11/08","Y",2213.7,25,60,17.5,22.5,40,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",8.454672352248,"(5,10]",2015,4896,-156.915011761441,20.7405906976744,19620,-156.91512634617,20.7331746303502,78250,-156.912872846489,20.7368898640777,313814,-156.910595398884,20.7357639029126,-156.9107364,20.73612625
"232",342,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",436,"20151108301","NOAA_MHI_BLEACH_2155","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108301_LAN","20151108301_LAN",20.40881482,-156.9495357,20.73414858,"2015/11/08","Y",2206.1,40,70,15,15,30,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",7.720606757136,"(5,10]",2015,4894,-156.950914976695,20.7405906976744,19616,-156.951182341064,20.7331746303502,78712,-156.948928841383,20.7323860194175,314738,-156.948864181987,20.7335119805825,-156.9495357,20.73414858
"233",343,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",454,"20151108409","NOAA_MHI_BLEACH_2173","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108409_LAN","20151108409_LAN",33.39744523,-156.9425901,20.73448048,"2015/11/08","Y",2144.6,25,55,25,20,45,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",11.679541306104,"(10,15]",2015,4894,-156.950914976695,20.7405906976744,19617,-156.94216834234,20.7331746303502,78713,-156.944421842021,20.7323860194175,314741,-156.942110867322,20.7335119805825,-156.9425901,20.73448048
"234",344,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",455,"20151108410","NOAA_MHI_BLEACH_2174","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108410_LAN","20151108410_LAN",26.18843041,-156.9406868,20.73427873,"2015/11/08","Y",2134,25,62.5,22.5,15,37.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",9.482233588968,"(5,10]",2015,4895,-156.932963369068,20.7405906976744,19617,-156.94216834234,20.7331746303502,78714,-156.93991484266,20.7323860194175,314742,-156.939859762434,20.7335119805825,-156.9406868,20.73427873
"235",345,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",419,"20151108104","NOAA_MHI_BLEACH_2138","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108104_LAN","20151108104_LAN",25.43463142,-156.8684601,20.74812757,"2015/11/08","Y",2124.8,70,65,22.5,12.5,35,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",9.252475656816,"(5,10]",2015,4899,-156.861156938559,20.7405906976744,19155,-156.870056352553,20.7512250583658,77320,-156.867802852872,20.7458975533981,309128,-156.867824406004,20.7470235145631,-156.8684601,20.74812757
"236",346,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",418,"20151108103","NOAA_MHI_BLEACH_2137","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108103_LAN","20151108103_LAN",21.59136939,-156.8699493,20.7468717,"2015/11/08","Y",2110,62.5,60,30,10,40,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",8.081049390072,"(5,10]",2015,4899,-156.861156938559,20.7405906976744,19155,-156.870056352553,20.7512250583658,77320,-156.867802852872,20.7458975533981,309127,-156.870075510893,20.7470235145631,-156.8699493,20.7468717
"237",347,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",416,"20151108101","NOAA_MHI_BLEACH_2135","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108101_LAN","20151108101_LAN",26.04895527,-156.8731873,20.7448531,"2015/11/08","N",2098.1,0,100,0,0,0,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",9.439721566296,"(5,10]",2015,4898,-156.879108546186,20.7405906976744,19390,-156.870056352553,20.742199844358,77319,-156.872309852234,20.7458975533981,310067,-156.872326615781,20.744771592233,-156.8731873,20.7448531
"238",348,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",431,"20151108206","NOAA_MHI_BLEACH_2150","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108206_LAN","20151108206_LAN",26.44098876,-156.9134998,20.7363057,"2015/11/08","Y",2060.7,17.5,57.5,15,27.5,42.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",9.559213374048,"(5,10]",2015,4896,-156.915011761441,20.7405906976744,19620,-156.91512634617,20.7331746303502,78250,-156.912872846489,20.7368898640777,313813,-156.912846503773,20.7357639029126,-156.9134998,20.7363057
"239",349,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",417,"20151108102","NOAA_MHI_BLEACH_2136","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108102_LAN","20151108102_LAN",27.30288156,-156.8715041,20.74578858,"2015/11/08","Y",2047.6,2,55,30,15,45,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",9.821918299488,"(5,10]",2015,4898,-156.879108546186,20.7405906976744,19390,-156.870056352553,20.742199844358,77319,-156.872309852234,20.7458975533981,310067,-156.872326615781,20.744771592233,-156.8715041,20.74578858
"240",350,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",427,"20151108202","NOAA_MHI_BLEACH_2146","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108202_LAN","20151108202_LAN",25.51009074,-156.9203549,20.73580131,"2015/11/08","Y",2035.8,42.5,62.5,20,17.5,37.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",9.275475657552,"(5,10]",2015,4896,-156.915011761441,20.7405906976744,19619,-156.924140344894,20.7331746303502,78248,-156.921886845213,20.7368898640777,313810,-156.919599818438,20.7357639029126,-156.9203549,20.73580131
"241",351,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",430,"20151108205","NOAA_MHI_BLEACH_2149","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108205_LAN","20151108205_LAN",26.03158295,-156.9152258,20.73667723,"2015/11/08","Y",2030.6,17.5,57.5,15,27.5,42.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",9.43442648316,"(5,10]",2015,4896,-156.915011761441,20.7405906976744,19620,-156.91512634617,20.7331746303502,78249,-156.917379845851,20.7368898640777,313812,-156.915097608661,20.7357639029126,-156.9152258,20.73667723
"242",352,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",428,"20151108203","NOAA_MHI_BLEACH_2147","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108203_LAN","20151108203_LAN",25.57479321,-156.9187625,20.73667412,"2015/11/08","Y",1962.6,15,30,30,40,70,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",9.295196970408,"(5,10]",2015,4896,-156.915011761441,20.7405906976744,19620,-156.91512634617,20.7331746303502,78249,-156.917379845851,20.7368898640777,313810,-156.919599818438,20.7357639029126,-156.9187625,20.73667412
"243",353,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",429,"20151108204","NOAA_MHI_BLEACH_2148","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108204_LAN","20151108204_LAN",20.69898091,-156.9170703,20.73688642,"2015/11/08","Y",1932.8,17.5,45,20,35,55,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",7.809049381368,"(5,10]",2015,4896,-156.915011761441,20.7405906976744,19620,-156.91512634617,20.7331746303502,78249,-156.917379845851,20.7368898640777,313811,-156.917348713549,20.7357639029126,-156.9170703,20.73688642
"244",354,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",424,"20151108109","NOAA_MHI_BLEACH_2143","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108109_LAN","20151108109_LAN",21.44373159,-156.8616217,20.75238686,"2015/11/08","Y",1912.4,0.6,40,15,45,60,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",8.036049388632,"(5,10]",2015,4781,-156.861156938559,20.7585711627907,19156,-156.86104235383,20.7512250583658,76851,-156.863295853511,20.7504013980583,307249,-156.861071091339,20.7515273592233,-156.8616217,20.75238686
"245",355,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",420,"20151108105","NOAA_MHI_BLEACH_2139","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108105_LAN","20151108105_LAN",25.17582155,-156.8670686,20.74935895,"2015/11/08","Y",1901.6,55,67.5,22.5,10,32.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",9.17359040844,"(5,10]",2015,4899,-156.861156938559,20.7405906976744,19155,-156.870056352553,20.7512250583658,76850,-156.867802852872,20.7504013980583,308187,-156.867824406004,20.7492754368932,-156.8670686,20.74935895
"246",356,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",433,"20151108208","NOAA_MHI_BLEACH_2152","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108208_LAN","20151108208_LAN",26.38499934,-156.9117139,20.73554791,"2015/11/08","Y",1833.8,17.5,60,15,25,40,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",9.542147798832,"(5,10]",2015,4896,-156.915011761441,20.7405906976744,19620,-156.91512634617,20.7331746303502,78250,-156.912872846489,20.7368898640777,313814,-156.910595398884,20.7357639029126,-156.9117139,20.73554791
"247",357,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",423,"20151108108","NOAA_MHI_BLEACH_2142","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108108_LAN","20151108108_LAN",27.45191775,-156.8630864,20.75159418,"2015/11/08","N",1693.2,0,100,0,0,0,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",9.8673445302,"(5,10]",2015,4781,-156.861156938559,20.7585711627907,19156,-156.86104235383,20.7512250583658,76851,-156.863295853511,20.7504013980583,307248,-156.863322196227,20.7515273592233,-156.8630864,20.75159418
"248",358,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",421,"20151108106","NOAA_MHI_BLEACH_2140","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108106_LAN","20151108106_LAN",24.10449283,-156.8658043,20.75043034,"2015/11/08","Y",1684.5,35,62.5,15,22.5,37.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",8.847049414584,"(5,10]",2015,4781,-156.861156938559,20.7585711627907,19155,-156.870056352553,20.7512250583658,76850,-156.867802852872,20.7504013980583,307247,-156.865573301116,20.7515273592233,-156.8658043,20.75043034
